State,District,Year,Crop,Season,Area
Tamil Nadu,SALEM,2000,Sesamum,Whole Year ,8548
Tamil Nadu,SALEM,2000,Sunflower,Whole Year ,234
Tamil Nadu,SALEM,2000,Soyabean,Whole Year ,141
Tamil Nadu,SALEM,2000,Other Oilseeds,Whole Year ,11837
Tamil Nadu,SALEM,2000,Cotton,Whole Year ,8726
Tamil Nadu,SALEM,2000,Sugarcane,Whole Year ,9073
Tamil Nadu,SALEM,2000,Tobacco,Whole Year ,272
Tamil Nadu,SALEM,2000,Fodder Crops,Whole Year ,2752
Tamil Nadu,SALEM,2000,Rice,Winter     ,26928
Tamil Nadu,SALEM,2001,Rice,Autumn     ,7408
Tamil Nadu,SALEM,2001,Other Pulses,Kharif     ,10990
Tamil Nadu,SALEM,2001,Jowar,Kharif     ,5112
Tamil Nadu,SALEM,2001,Jowar,Rabi       ,2553
Tamil Nadu,SALEM,2001,Rice,Summer     ,12251
Tamil Nadu,SALEM,2001,Other Non Food Crops,Whole Year ,6402
Tamil Nadu,SALEM,2001,Gram,Whole Year ,124
Tamil Nadu,SALEM,2001,Arhar/Tur,Whole Year ,57
Tamil Nadu,SALEM,2001,Groundnut,Whole Year ,19362
Tamil Nadu,SALEM,2001,Sesamum,Whole Year ,6669
Tamil Nadu,SALEM,2001,Sunflower,Whole Year ,62
Tamil Nadu,SALEM,2001,Soyabean,Whole Year ,24
Tamil Nadu,SALEM,2001,Other Oilseeds,Whole Year ,12046
Tamil Nadu,SALEM,2001,Cotton,Whole Year ,7762
Tamil Nadu,SALEM,2001,Sugarcane,Whole Year ,9455
Tamil Nadu,SALEM,2001,Tobacco,Whole Year ,191
Tamil Nadu,SALEM,2001,Fodder Crops,Whole Year ,3164
Tamil Nadu,SALEM,2001,Bajra,Whole Year ,1746
Tamil Nadu,SALEM,2001,Maize,Whole Year ,1096
Tamil Nadu,SALEM,2001,Ragi,Whole Year ,4742
Tamil Nadu,SALEM,2001,Rice,Winter     ,25680
Tamil Nadu,SALEM,2002,Rice,Autumn     ,1723
Tamil Nadu,SALEM,2002,Jowar,Kharif     ,3937
Tamil Nadu,SALEM,2002,Other Pulses,Kharif     ,2230
Tamil Nadu,SALEM,2002,Rice,Summer     ,1167
Tamil Nadu,SALEM,2002,Other Non Food Crops,Whole Year ,4818
Tamil Nadu,SALEM,2002,Gram,Whole Year ,71
Tamil Nadu,SALEM,2002,Arhar/Tur,Whole Year ,39
Tamil Nadu,SALEM,2002,Groundnut,Whole Year ,6040
Tamil Nadu,SALEM,2002,Sesamum,Whole Year ,1935
Tamil Nadu,SALEM,2002,Sunflower,Whole Year ,21
Tamil Nadu,SALEM,2002,Soyabean,Whole Year ,94
Tamil Nadu,SALEM,2002,Other Oilseeds,Whole Year ,11853
Tamil Nadu,SALEM,2002,Cotton,Whole Year ,2197
Tamil Nadu,SALEM,2002,Sugarcane,Whole Year ,4986
Tamil Nadu,SALEM,2002,Tobacco,Whole Year ,211
Tamil Nadu,SALEM,2002,Fodder Crops,Whole Year ,3871
Tamil Nadu,SALEM,2002,Bajra,Whole Year ,871
Tamil Nadu,SALEM,2002,Maize,Whole Year ,1255
Tamil Nadu,SALEM,2002,Ragi,Whole Year ,1960
Tamil Nadu,SALEM,2002,Rice,Winter     ,7858
Tamil Nadu,SALEM,2003,Rice,Autumn     ,2609
Tamil Nadu,SALEM,2003,Jowar,Kharif     ,3237
Tamil Nadu,SALEM,2003,Other Cereals and Millets,Kharif     ,2
Tamil Nadu,SALEM,2003,Other Pulses,Kharif     ,363
Tamil Nadu,SALEM,2003,Rice,Summer     ,1971
Tamil Nadu,SALEM,2003,Bajra,Whole Year ,639
Tamil Nadu,SALEM,2003,Maize,Whole Year ,3903
Tamil Nadu,SALEM,2003,Ragi,Whole Year ,1117
Tamil Nadu,SALEM,2003,Other Non Food Crops,Whole Year ,1988
Tamil Nadu,SALEM,2003,Gram,Whole Year ,6
Tamil Nadu,SALEM,2003,Arhar/Tur,Whole Year ,39
Tamil Nadu,SALEM,2003,Groundnut,Whole Year ,3443
Tamil Nadu,SALEM,2003,Sesamum,Whole Year ,388
Tamil Nadu,SALEM,2003,Sunflower,Whole Year ,120
Tamil Nadu,SALEM,2003,Other Oilseeds,Whole Year ,11565
Tamil Nadu,SALEM,2003,Cotton,Whole Year ,3567
Tamil Nadu,SALEM,2003,Sugarcane,Whole Year ,4756
Tamil Nadu,SALEM,2003,Fodder Crops,Whole Year ,1076
Tamil Nadu,SALEM,2003,Rice,Winter     ,8776
Tamil Nadu,SALEM,2004,Rice,Autumn     ,6966
Tamil Nadu,SALEM,2004,Jowar,Kharif     ,2729
Tamil Nadu,SALEM,2004,Other Pulses,Kharif     ,840
Tamil Nadu,SALEM,2004,Other Cereals and Millets,Kharif     ,1
Tamil Nadu,SALEM,2004,Rice,Summer     ,3191
Tamil Nadu,SALEM,2004,Bajra,Whole Year ,1035
Tamil Nadu,SALEM,2004,Maize,Whole Year ,4070
Tamil Nadu,SALEM,2004,Ragi,Whole Year ,1589
Tamil Nadu,SALEM,2004,Other Non Food Crops,Whole Year ,2429
Tamil Nadu,SALEM,2004,Gram,Whole Year ,36
Tamil Nadu,SALEM,2004,Arhar/Tur,Whole Year ,169
Tamil Nadu,SALEM,2004,Groundnut,Whole Year ,7105
Tamil Nadu,SALEM,2004,Sesamum,Whole Year ,582
Tamil Nadu,SALEM,2004,Sunflower,Whole Year ,535
Tamil Nadu,SALEM,2004,Soyabean,Whole Year ,19
Tamil Nadu,SALEM,2004,Other Oilseeds,Whole Year ,12130
Tamil Nadu,SALEM,2004,Cotton,Whole Year ,6547
Tamil Nadu,SALEM,2004,Sugarcane,Whole Year ,6399
Tamil Nadu,SALEM,2004,Tobacco,Whole Year ,158
Tamil Nadu,SALEM,2004,Fodder Crops,Whole Year ,4858
Tamil Nadu,SALEM,2004,Other Food Crops,Whole Year ,2
Tamil Nadu,SALEM,2004,Rice,Winter     ,16727
Tamil Nadu,SALEM,2005,Rice,Autumn     ,9692
Tamil Nadu,SALEM,2005,Jowar,Kharif     ,4116
Tamil Nadu,SALEM,2005,Other Cereals and Millets,Kharif     ,20
Tamil Nadu,SALEM,2005,Other Pulses,Kharif     ,389
Tamil Nadu,SALEM,2005,Rice,Summer     ,1196
Tamil Nadu,SALEM,2005,Bajra,Whole Year ,582
Tamil Nadu,SALEM,2005,Maize,Whole Year ,5305
Tamil Nadu,SALEM,2005,Ragi,Whole Year ,1512
Tamil Nadu,SALEM,2005,Other Non Food Crops,Whole Year ,3242
Tamil Nadu,SALEM,2005,Arhar/Tur,Whole Year ,96
Tamil Nadu,SALEM,2005,Groundnut,Whole Year ,5198
Tamil Nadu,SALEM,2005,Sesamum,Whole Year ,620
Tamil Nadu,SALEM,2005,Sunflower,Whole Year ,182
Tamil Nadu,SALEM,2005,Other Oilseeds,Whole Year ,12808
Tamil Nadu,SALEM,2005,Cotton,Whole Year ,8060
Tamil Nadu,SALEM,2005,Sugarcane,Whole Year ,10468
Tamil Nadu,SALEM,2005,Tobacco,Whole Year ,154
Tamil Nadu,SALEM,2005,Fodder Crops,Whole Year ,3722
Tamil Nadu,SALEM,2005,Rice,Winter     ,22590
Tamil Nadu,SALEM,2006,Rice,Autumn     ,8312
Tamil Nadu,SALEM,2006,Jowar,Kharif     ,2453
Tamil Nadu,SALEM,2006,Other Pulses,Kharif     ,117
Tamil Nadu,SALEM,2006,Other Pulses,Rabi       ,13
Tamil Nadu,SALEM,2006,Jowar,Rabi       ,858
Tamil Nadu,SALEM,2006,Other Cereals and Millets,Rabi       ,8
Tamil Nadu,SALEM,2006,Rice,Summer     ,1289
Tamil Nadu,SALEM,2006,Wheat,Whole Year ,20
Tamil Nadu,SALEM,2006,Bajra,Whole Year ,321
Tamil Nadu,SALEM,2006,Maize,Whole Year ,4646
Tamil Nadu,SALEM,2006,Ragi,Whole Year ,1023
Tamil Nadu,SALEM,2006,Other Non Food Crops,Whole Year ,2621
Tamil Nadu,SALEM,2006,Gram,Whole Year ,8
Tamil Nadu,SALEM,2006,Arhar/Tur,Whole Year ,12
Tamil Nadu,SALEM,2006,Groundnut,Whole Year ,3191
Tamil Nadu,SALEM,2006,Sesamum,Whole Year ,231
Tamil Nadu,SALEM,2006,Sunflower,Whole Year ,216
Tamil Nadu,SALEM,2006,Soyabean,Whole Year ,2
Tamil Nadu,SALEM,2006,Other Oilseeds,Whole Year ,12925
Tamil Nadu,SALEM,2006,Cotton,Whole Year ,9330
Tamil Nadu,SALEM,2006,Sugarcane,Whole Year ,12797
Tamil Nadu,SALEM,2006,Tobacco,Whole Year ,175
Tamil Nadu,SALEM,2006,Fodder Crops,Whole Year ,3217
Tamil Nadu,SALEM,2006,Rice,Winter     ,17483
Tamil Nadu,SALEM,2007,Rice,Autumn     ,5787
Tamil Nadu,SALEM,2007,Other Pulses,Kharif     ,108
Tamil Nadu,SALEM,2007,Jowar,Kharif     ,1211
Tamil Nadu,SALEM,2007,Jowar,Rabi       ,718
Tamil Nadu,SALEM,2007,Other Pulses,Rabi       ,4
Tamil Nadu,SALEM,2007,Rice,Summer     ,1025
Tamil Nadu,SALEM,2007,Other Non Food Crops,Whole Year ,2560
Tamil Nadu,SALEM,2007,Gram,Whole Year ,1
Tamil Nadu,SALEM,2007,Arhar/Tur,Whole Year ,7
Tamil Nadu,SALEM,2007,Groundnut,Whole Year ,2971
Tamil Nadu,SALEM,2007,Sesamum,Whole Year ,238
Tamil Nadu,SALEM,2007,Sunflower,Whole Year ,843
Tamil Nadu,SALEM,2007,Soyabean,Whole Year ,1
Tamil Nadu,SALEM,2007,Other Oilseeds,Whole Year ,13496
Tamil Nadu,SALEM,2007,Cotton,Whole Year ,8997
Tamil Nadu,SALEM,2007,Sugarcane,Whole Year ,11610
Tamil Nadu,SALEM,2007,Tobacco,Whole Year ,219
Tamil Nadu,SALEM,2007,Fodder Crops,Whole Year ,1459
Tamil Nadu,SALEM,2007,Bajra,Whole Year ,161
Tamil Nadu,SALEM,2007,Maize,Whole Year ,9777
Tamil Nadu,SALEM,2007,Ragi,Whole Year ,1271
Tamil Nadu,SALEM,2007,Wheat,Whole Year ,20
Tamil Nadu,SALEM,2007,Rice,Winter     ,14470
Tamil Nadu,SALEM,2008,Rice,Autumn     ,7489
Tamil Nadu,SALEM,2008,Other Pulses,Kharif     ,486
Tamil Nadu,SALEM,2008,Jowar,Kharif     ,2350
Tamil Nadu,SALEM,2008,Other Cereals and Millets,Kharif     ,1
Tamil Nadu,SALEM,2008,Other Cereals and Millets,Rabi       ,1
Tamil Nadu,SALEM,2008,Jowar,Rabi       ,2472
Tamil Nadu,SALEM,2008,Other Pulses,Rabi       ,217
Tamil Nadu,SALEM,2008,Rice,Summer     ,2374
Tamil Nadu,SALEM,2008,Other Non Food Crops,Whole Year ,3288
Tamil Nadu,SALEM,2008,Gram,Whole Year ,13
Tamil Nadu,SALEM,2008,Arhar/Tur,Whole Year ,17
Tamil Nadu,SALEM,2008,Groundnut,Whole Year ,4421
Tamil Nadu,SALEM,2008,Sesamum,Whole Year ,999
Tamil Nadu,SALEM,2008,Sunflower,Whole Year ,937
Tamil Nadu,SALEM,2008,Soyabean,Whole Year ,62
Tamil Nadu,SALEM,2008,Other Oilseeds,Whole Year ,13949
Tamil Nadu,SALEM,2008,Cotton,Whole Year ,8542
Tamil Nadu,SALEM,2008,Sugarcane,Whole Year ,11453
Tamil Nadu,SALEM,2008,Tobacco,Whole Year ,218
Tamil Nadu,SALEM,2008,Fodder Crops,Whole Year ,2708
Tamil Nadu,SALEM,2008,Bajra,Whole Year ,223
Tamil Nadu,SALEM,2008,Maize,Whole Year ,21741
Tamil Nadu,SALEM,2008,Ragi,Whole Year ,1269
Tamil Nadu,SALEM,2008,Rice,Winter     ,19697
Tamil Nadu,SALEM,2009,Rice,Autumn     ,7589
Tamil Nadu,SALEM,2009,Jowar,Kharif     ,2324
Tamil Nadu,SALEM,2009,Other Pulses,Kharif     ,745
Tamil Nadu,SALEM,2009,Other Pulses,Rabi       ,217
Tamil Nadu,SALEM,2009,Jowar,Rabi       ,2729
Tamil Nadu,SALEM,2009,Rice,Summer     ,2561
Tamil Nadu,SALEM,2009,Bajra,Whole Year ,135
Tamil Nadu,SALEM,2009,Maize,Whole Year ,17917
Tamil Nadu,SALEM,2009,Ragi,Whole Year ,1160
Tamil Nadu,SALEM,2009,Other Food Crops,Whole Year ,147
Tamil Nadu,SALEM,2009,Other Non Food Crops,Whole Year ,3924
Tamil Nadu,SALEM,2009,Gram,Whole Year ,33
Tamil Nadu,SALEM,2009,Arhar/Tur,Whole Year ,60
Tamil Nadu,SALEM,2009,Groundnut,Whole Year ,3273
Tamil Nadu,SALEM,2009,Sesamum,Whole Year ,1226
Tamil Nadu,SALEM,2009,Sunflower,Whole Year ,54
Tamil Nadu,SALEM,2009,Soyabean,Whole Year ,188
Tamil Nadu,SALEM,2009,Other Oilseeds,Whole Year ,14402
Tamil Nadu,SALEM,2009,Cotton,Whole Year ,8400
Tamil Nadu,SALEM,2009,Sugarcane,Whole Year ,11296
Tamil Nadu,SALEM,2009,Tobacco,Whole Year ,331
Tamil Nadu,SALEM,2009,Fodder Crops,Whole Year ,3873
Tamil Nadu,SALEM,2009,Rice,Winter     ,13939
Tamil Nadu,SALEM,2010,Rice,Autumn     ,5593
Tamil Nadu,SALEM,2010,Jowar,Kharif     ,2228
Tamil Nadu,SALEM,2010,Other Pulses,Kharif     ,542
Tamil Nadu,SALEM,2010,Other Pulses,Rabi       ,300
Tamil Nadu,SALEM,2010,Jowar,Rabi       ,5298
Tamil Nadu,SALEM,2010,Rice,Summer     ,4617
Tamil Nadu,SALEM,2010,Bajra,Whole Year ,328
Tamil Nadu,SALEM,2010,Maize,Whole Year ,8522
Tamil Nadu,SALEM,2010,Ragi,Whole Year ,1831
Tamil Nadu,SALEM,2010,Other Non Food Crops,Whole Year ,5859
Tamil Nadu,SALEM,2010,Gram,Whole Year ,2
Tamil Nadu,SALEM,2010,Arhar/Tur,Whole Year ,127
Tamil Nadu,SALEM,2010,Groundnut,Whole Year ,3660
Tamil Nadu,SALEM,2010,Sesamum,Whole Year ,1247
Tamil Nadu,SALEM,2010,Sunflower,Whole Year ,125
Tamil Nadu,SALEM,2010,Soyabean,Whole Year ,148
Tamil Nadu,SALEM,2010,Other Oilseeds,Whole Year ,14144
Tamil Nadu,SALEM,2010,Cotton,Whole Year ,7791
Tamil Nadu,SALEM,2010,Sugarcane,Whole Year ,12339
Tamil Nadu,SALEM,2010,Tobacco,Whole Year ,107
Tamil Nadu,SALEM,2010,Fodder Crops,Whole Year ,6198
Tamil Nadu,SALEM,2010,Rice,Winter     ,22679
Tamil Nadu,SALEM,2011,Rice,Autumn     ,3142
Tamil Nadu,SALEM,2011,Jowar,Kharif     ,2690
Tamil Nadu,SALEM,2011,Other Cereals and Millets,Kharif     ,7
Tamil Nadu,SALEM,2011,Other Pulses,Kharif     ,1018
Tamil Nadu,SALEM,2011,Other Pulses,Rabi       ,635
Tamil Nadu,SALEM,2011,Jowar,Rabi       ,5170
Tamil Nadu,SALEM,2011,Rice,Summer     ,2672
Tamil Nadu,SALEM,2011,Bajra,Whole Year ,194
Tamil Nadu,SALEM,2011,Maize,Whole Year ,26430
Tamil Nadu,SALEM,2011,Ragi,Whole Year ,2150
Tamil Nadu,SALEM,2011,Other Non Food Crops,Whole Year ,4473
Tamil Nadu,SALEM,2011,Gram,Whole Year ,3
Tamil Nadu,SALEM,2011,Arhar/Tur,Whole Year ,158
Tamil Nadu,SALEM,2011,Groundnut,Whole Year ,4946
Tamil Nadu,SALEM,2011,Sesamum,Whole Year ,1404
Tamil Nadu,SALEM,2011,Sunflower,Whole Year ,58
Tamil Nadu,SALEM,2011,Soyabean,Whole Year ,126
Tamil Nadu,SALEM,2011,Other Oilseeds,Whole Year ,14759
Tamil Nadu,SALEM,2011,Cotton,Whole Year ,10228
Tamil Nadu,SALEM,2011,Sugarcane,Whole Year ,12218
Tamil Nadu,SALEM,2011,Tobacco,Whole Year ,108
Tamil Nadu,SALEM,2011,Fodder Crops,Whole Year ,13736
Tamil Nadu,SALEM,2011,Wheat,Whole Year ,1
Tamil Nadu,SALEM,2011,Rice,Winter     ,21168
Tamil Nadu,SALEM,2012,Rice,Autumn     ,1477
Tamil Nadu,SALEM,2012,Jowar,Kharif     ,2138
Tamil Nadu,SALEM,2012,Other Cereals and Millets,Kharif     ,4
Tamil Nadu,SALEM,2012,Other Pulses,Kharif     ,599
Tamil Nadu,SALEM,2012,Other Pulses,Rabi       ,399
Tamil Nadu,SALEM,2012,Jowar,Rabi       ,3536
Tamil Nadu,SALEM,2012,Rice,Summer     ,788
Tamil Nadu,SALEM,2012,Bajra,Whole Year ,152
Tamil Nadu,SALEM,2012,Maize,Whole Year ,22620
Tamil Nadu,SALEM,2012,Ragi,Whole Year ,980
Tamil Nadu,SALEM,2012,Other Non Food Crops,Whole Year ,6134
Tamil Nadu,SALEM,2012,Gram,Whole Year ,5
Tamil Nadu,SALEM,2012,Arhar/Tur,Whole Year ,127
Tamil Nadu,SALEM,2012,Groundnut,Whole Year ,3886
Tamil Nadu,SALEM,2012,Sesamum,Whole Year ,661
Tamil Nadu,SALEM,2012,Rapeseed and Mustard,Whole Year ,4
Tamil Nadu,SALEM,2012,Sunflower,Whole Year ,44
Tamil Nadu,SALEM,2012,Soyabean,Whole Year ,51
Tamil Nadu,SALEM,2012,Other Oilseeds,Whole Year ,14593
Tamil Nadu,SALEM,2012,Cotton,Whole Year ,8880
Tamil Nadu,SALEM,2012,Sugarcane,Whole Year ,15484
Tamil Nadu,SALEM,2012,Tobacco,Whole Year ,247
Tamil Nadu,SALEM,2012,Fodder Crops,Whole Year ,11979
Tamil Nadu,SALEM,2012,Rice,Winter     ,10122
Tamil Nadu,SALEM,2013,Rice,Autumn     ,1017
Tamil Nadu,SALEM,2013,Other Pulses,Kharif     ,441
Tamil Nadu,SALEM,2013,Jowar,Kharif     ,2896
Tamil Nadu,SALEM,2013,Jowar,Rabi       ,5438
Tamil Nadu,SALEM,2013,Other Cereals and Millets,Rabi       ,2
Tamil Nadu,SALEM,2013,Other Pulses,Rabi       ,1412
Tamil Nadu,SALEM,2013,Rice,Summer     ,971
Tamil Nadu,SALEM,2013,Other Non Food Crops,Whole Year ,5009
Tamil Nadu,SALEM,2013,Gram,Whole Year ,5
Tamil Nadu,SALEM,2013,Arhar/Tur,Whole Year ,285
Tamil Nadu,SALEM,2013,Groundnut,Whole Year ,3341
Tamil Nadu,SALEM,2013,Sesamum,Whole Year ,871
Tamil Nadu,SALEM,2013,Sunflower,Whole Year ,25
Tamil Nadu,SALEM,2013,Soyabean,Whole Year ,50
Tamil Nadu,SALEM,2013,Other Oilseeds,Whole Year ,14610
Tamil Nadu,SALEM,2013,Cotton,Whole Year ,7397
Tamil Nadu,SALEM,2013,Sugarcane,Whole Year ,12650
Tamil Nadu,SALEM,2013,Tobacco,Whole Year ,236
Tamil Nadu,SALEM,2013,Fodder Crops,Whole Year ,2722
Tamil Nadu,SALEM,2013,Other Food Crops,Whole Year ,4
Tamil Nadu,SALEM,2013,Bajra,Whole Year ,90
Tamil Nadu,SALEM,2013,Maize,Whole Year ,27327
Tamil Nadu,SALEM,2013,Ragi,Whole Year ,2384
Tamil Nadu,SALEM,2013,Rice,Winter     ,17555
Tamil Nadu,SALEM,2014,Rice,Autumn     ,193
Tamil Nadu,SALEM,2014,Other Cereals and Millets,Kharif     ,5
Tamil Nadu,SALEM,2014,Jowar,Kharif     ,1707
Tamil Nadu,SALEM,2014,Other Pulses,Kharif     ,334
Tamil Nadu,SALEM,2014,Other Pulses,Rabi       ,1150
Tamil Nadu,SALEM,2014,Jowar,Rabi       ,8080
Tamil Nadu,SALEM,2014,Other Cereals and Millets,Rabi       ,1
Tamil Nadu,SALEM,2014,Rice,Summer     ,3005
Tamil Nadu,SALEM,2014,Other Food Crops,Whole Year ,0
Tamil Nadu,SALEM,2014,Wheat,Whole Year ,0
Tamil Nadu,SALEM,2014,Bajra,Whole Year ,171
Tamil Nadu,SALEM,2014,Maize,Whole Year ,23442
Tamil Nadu,SALEM,2014,Ragi,Whole Year ,2756
Tamil Nadu,SALEM,2014,Other Non Food Crops,Whole Year ,3414
Tamil Nadu,SALEM,2014,Gram,Whole Year ,2
Tamil Nadu,SALEM,2014,Arhar/Tur,Whole Year ,597
Tamil Nadu,SALEM,2014,Groundnut,Whole Year ,3291
Tamil Nadu,SALEM,2014,Sesamum,Whole Year ,1360
Tamil Nadu,SALEM,2014,Rapeseed and Mustard,Whole Year ,0
Tamil Nadu,SALEM,2014,Sunflower,Whole Year ,15
Tamil Nadu,SALEM,2014,Soyabean,Whole Year ,46
Tamil Nadu,SALEM,2014,Other Oilseeds,Whole Year ,13954
Tamil Nadu,SALEM,2014,Cotton,Whole Year ,7187
Tamil Nadu,SALEM,2014,Sugarcane,Whole Year ,9433
Tamil Nadu,SALEM,2014,Tobacco,Whole Year ,351
Tamil Nadu,SALEM,2014,Fodder Crops,Whole Year ,634
